"","gkschid","g1schid","g2schid","g3schid","gktchid","g1tchid","g2tchid","g3tchid","gkfreelunch","g1freelunch","g2freelunch","g3freelunch","gksurban","g1surban","g2surban","g3surban","gktyears","g1tyears","g2tyears","g3tyears","gender","race","g3tmathss","classtype"
"1273",216536,216537,216537,216537,21653603,21653705,21653708,21653714,2,2,2,2,3,3,3,3,8,9,0,7,1,1,603,"1"
"1274",257899,257899,257899,257899,25789905,25789908,25789911,25789917,2,2,1,1,3,3,3,3,12,13,16,10,2,1,589,"3"
"1275",257905,257905,257905,257905,25790502,25790509,25790517,25790524,2,2,2,2,4,4,4,4,14,27,12,19,2,1,642,"1"
"1276",193423,193423,193423,193423,19342302,19342305,19342310,19342315,2,2,2,2,3,3,3,3,12,6,10,14,2,1,659,"1"
"1277",193423,193423,193423,193423,19342302,19342305,19342310,19342315,2,2,2,2,3,3,3,3,12,6,10,14,1,1,622,"1"
"1278",193422,193422,193422,193422,19342202,19342204,19342207,19342211,1,1,1,1,3,3,3,3,8,13,15,17,1,2,726,"1"
"1279",244697,244697,244697,244697,24469704,24469709,24469716,24469720,1,1,1,1,1,1,1,1,22,7,6,5,2,2,629,"3"
"1280",244723,244723,244723,244723,24472303,24472310,24472315,24472322,1,1,1,1,1,1,1,1,1,25,4,22,1,2,667,"1"
"1281",244708,244708,244708,244708,24470805,24470812,24470818,24470819,1,1,1,1,1,1,1,1,2,10,19,23,1,2,659,"3"
"1282",169229,169229,169229,169229,16922905,16922909,16922927,16922935,2,1,1,2,2,2,2,2,10,9,8,17,2,1,594,"1"
"1283",244708,244708,244708,244708,24470801,24470808,24470817,24470822,1,1,1,1,1,1,1,1,14,1,30,33,1,2,631,"1"
"1284",244799,244799,244799,244799,24479904,24479906,24479910,24479915,1,1,1,1,2,2,2,2,6,3,4,19,2,2,612,"2"
"1285",244727,244727,244727,244727,24472702,24472708,24472713,24472718,2,2,2,2,2,2,2,2,4,4,4,7,1,2,556,"2"
"1286",221574,221574,221574,221574,22157401,22157407,22157409,22157413,2,2,2,2,3,3,3,3,1,10,18,11,1,1,645,"1"
"1287",244776,244776,244776,244776,24477601,24477610,24477618,24477624,1,2,1,1,1,1,1,1,6,2,8,14,1,2,599,"1"
"1288",244723,244723,244723,244723,24472304,24472307,24472317,24472323,1,1,1,1,1,1,1,1,6,33,5,26,2,2,614,"3"
"1289",212522,212522,212522,212522,21252203,21252208,21252213,21252217,2,2,2,2,4,4,4,4,21,16,17,11,1,1,562,"1"
"1290",244799,244799,244799,244799,24479902,24479908,24479913,24479918,2,2,2,2,2,2,2,2,13,23,1,24,2,2,655,"1"
"1291",128076,128076,128076,128076,12807603,12807605,12807608,12807613,2,2,2,2,2,2,2,2,7,29,33,2,1,1,573,"3"
"1292",244736,244727,244727,244727,24473602,24472708,24472713,24472718,1,1,1,1,1,2,2,2,0,4,4,7,2,2,568,"2"
"1293",130085,130085,130085,130085,13008502,13008508,13008512,13008516,1,1,1,1,2,2,2,2,7,12,11,18,1,1,622,"1"
"1294",161183,161183,161183,161183,16118301,16118307,16118316,16118321,2,2,2,2,3,3,3,3,12,8,10,13,1,1,667,"2"
"1295",244776,244776,244776,244776,24477606,24477611,24477619,24477622,1,2,2,2,1,1,1,1,10,5,13,3,1,2,618,"3"
"1296",169229,169229,169229,169229,16922906,16922908,16922921,16922936,2,2,2,2,2,2,2,2,16,14,16,9,1,1,663,"1"
"1297",244776,244776,244776,244776,24477602,24477609,24477616,24477623,1,1,1,2,1,1,1,1,8,8,21,11,2,2,588,"1"
"1298",252885,252885,252885,252885,25288501,25288505,25288512,25288517,2,2,2,2,3,3,3,3,14,39,8,0,1,2,593,"1"
"1299",244776,244776,244776,244776,24477603,24477611,24477619,24477622,1,1,1,1,1,1,1,1,5,5,13,3,1,2,588,"3"
"1300",244728,244728,244728,244728,24472803,24472806,24472810,24472813,1,1,1,1,1,1,1,1,15,3,30,22,2,2,624,"2"
"1301",244697,244697,244697,244697,24469702,24469711,24469714,24469719,1,1,1,1,1,1,1,1,1,4,26,7,1,2,606,"1"
"1302",191411,191411,191411,191411,19141102,19141105,19141108,19141111,1,1,1,1,3,3,3,3,8,18,6,17,2,1,604,"3"
"1303",159171,159171,159171,159171,15917104,15917110,15917117,15917123,1,1,1,1,3,3,3,3,6,7,0,12,2,1,593,"1"
"1304",244697,244697,244697,244697,24469704,24469709,24469716,24469720,1,1,1,1,1,1,1,1,22,7,6,5,2,2,564,"3"
"1305",189396,189396,189396,189396,18939601,18939605,18939611,18939615,2,1,2,2,3,3,3,3,5,11,18,10,2,1,691,"1"
"1306",128079,128079,128079,128079,12807903,12807905,12807908,12807913,1,1,2,2,3,3,3,3,8,7,15,13,2,2,582,"1"
"1307",161183,161183,161183,161183,16118306,16118311,16118314,16118320,2,2,2,2,3,3,3,3,16,7,10,18,1,1,678,"1"
"1308",231616,231616,231616,231616,23161602,23161605,23161610,23161614,2,2,2,2,3,3,3,3,9,5,0,15,2,1,629,"1"
"1309",262937,262937,262937,262937,26293703,26293708,26293712,26293717,2,2,2,2,2,2,2,2,18,18,15,5,1,1,726,"1"
"1310",244708,244708,244708,244708,24470806,24470809,24470818,24470819,1,1,1,1,1,1,1,1,0,31,19,23,2,2,597,"3"
"1311",244708,244708,244708,244708,24470805,24470812,24470813,24470821,2,1,1,2,1,1,1,1,2,10,14,33,1,2,577,"3"
"1312",244723,244723,244723,244723,24472304,24472307,24472317,24472323,1,1,1,1,1,1,1,1,6,33,5,26,2,2,543,"3"
"1313",244831,244831,244831,244831,24483102,24483106,24483110,24483115,1,1,1,1,2,2,2,2,18,18,7,8,2,2,618,"2"
"1314",218562,218562,218562,218562,21856201,21856206,21856211,21856215,1,1,2,2,4,4,4,4,14,19,12,2,2,1,603,"1"
"1315",257905,257905,257905,257905,25790501,25790509,25790517,25790524,2,2,2,2,4,4,4,4,7,27,12,19,2,1,651,"1"
"1316",169280,169280,169280,169280,16928003,16928007,16928009,16928013,2,2,2,2,2,2,2,2,7,4,19,19,2,1,588,"3"
"1317",189378,189378,189378,189378,18937804,18937805,18937809,18937814,2,2,2,2,3,3,3,3,12,2,15,14,2,1,624,"1"
"1318",244723,244723,244723,244723,24472302,24472311,24472316,24472321,1,1,1,1,1,1,1,1,2,38,10,29,1,2,593,"1"
"1319",244774,244774,244774,244774,24477404,24477411,24477417,24477423,1,1,1,1,1,1,1,1,2,13,33,18,2,2,651,"1"
"1320",173312,173312,173312,173312,17331202,17331205,17331208,17331213,2,2,1,1,3,3,3,3,11,11,25,37,2,1,678,"2"
"1321",228606,228606,228606,228606,22860601,22860607,22860611,22860615,2,2,2,2,3,3,3,3,8,13,21,36,1,2,579,"3"
"1322",244708,244708,244708,244708,24470804,24470811,24470815,24470823,1,1,1,1,1,1,1,1,3,0,7,25,2,2,564,"2"
"1323",209510,209510,209510,209510,20951003,20951006,20951014,20951018,2,2,2,1,3,3,3,3,13,4,14,4,1,1,624,"3"
"1324",201449,201449,201449,201449,20144906,20144909,20144918,20144926,1,1,1,1,3,3,3,3,7,15,18,12,2,1,582,"1"
"1325",257905,257905,257905,257905,25790502,25790508,25790518,25790525,2,2,2,2,4,4,4,4,14,18,23,9,1,1,604,"1"
"1326",169280,169280,169280,169280,16928001,16928005,16928010,16928015,2,2,2,2,2,2,2,2,12,4,1,24,2,1,614,"1"
"1327",261927,261927,261927,261927,26192702,26192708,26192712,26192715,2,2,2,2,3,3,3,3,13,16,11,19,2,1,663,"2"
"1328",244708,244708,244708,244708,24470806,24470812,24470813,24470821,1,1,1,1,1,1,1,1,0,10,14,33,1,2,574,"3"
"1329",234628,234628,234628,234628,23462802,23462809,23462814,23462819,2,2,2,2,3,3,3,3,20,9,5,3,2,1,593,"3"
"1330",128079,128079,128079,128079,12807901,12807906,12807909,12807914,2,2,2,2,3,3,3,3,8,0,9,8,2,1,565,"2"
"1331",212522,212522,212522,212522,21252204,21252208,21252213,21252217,2,2,2,2,4,4,4,4,17,16,17,11,1,1,642,"1"
"1332",208503,208503,208503,208503,20850302,20850304,20850309,20850314,1,2,1,2,3,3,3,3,8,3,12,14,2,1,634,"1"
"1333",169280,169280,169280,169280,16928001,16928004,16928011,16928014,2,2,2,2,2,2,2,2,12,23,15,20,2,1,606,"1"
"1334",259915,259915,259915,259915,25991501,25991504,25991508,25991512,2,2,2,2,3,3,3,3,11,0,9,34,2,1,651,"1"
"1335",208501,208501,208501,208501,20850103,20850105,20850112,20850116,1,1,2,2,3,3,3,3,12,16,18,12,2,1,752,"1"
"1336",252885,252885,252885,252885,25288504,25288507,25288509,25288513,1,1,1,1,3,3,3,3,9,10,13,30,1,1,691,"3"
"1337",218562,218562,218562,218562,21856203,21856205,21856210,21856214,2,2,2,2,4,4,4,4,11,5,9,13,2,1,614,"1"
"1338",244736,244839,244839,244839,24473602,24483908,24483913,24483919,1,1,1,1,1,2,2,2,0,2,2,10,2,2,645,"2"
"1339",264945,264945,264945,264945,26494501,26494507,26494511,26494517,2,2,2,2,2,2,2,2,17,6,1,16,1,2,591,"3"
"1340",130085,130085,130085,130085,13008501,13008505,13008510,13008514,2,2,2,2,2,2,2,2,22,10,4,4,2,1,655,"2"
"1341",203457,203457,203457,203457,20345702,20345705,20345709,20345713,1,1,1,1,3,3,3,3,9,20,19,2,2,1,655,"3"
"1342",159171,159171,159171,159171,15917104,15917110,15917117,15917122,1,1,1,1,3,3,3,3,6,7,0,3,2,1,655,"1"
"1343",189382,189382,189382,189382,18938202,18938206,18938211,18938215,2,2,2,2,2,2,2,2,15,5,23,9,2,1,596,"2"
"1344",205492,205492,205492,205492,20549202,20549207,20549210,20549215,1,1,1,1,2,2,2,2,3,1,12,7,1,2,549,"1"
"1345",189396,189396,189396,189396,18939602,18939606,18939609,18939612,2,2,2,2,3,3,3,3,4,20,18,17,2,1,620,"2"
"1346",253888,253888,253888,253888,25388801,25388805,25388807,25388810,2,2,2,2,3,3,3,3,13,10,27,19,2,1,678,"3"
"1347",215533,215533,215533,215533,21553305,21553312,21553317,21553325,2,2,2,2,3,3,3,3,4,18,9,5,2,1,700,"1"
"1348",261927,261927,261927,261927,26192701,26192705,26192710,26192714,2,2,2,2,3,3,3,3,11,18,33,7,2,1,620,"3"
"1349",244727,244727,244727,244727,24472701,24472706,24472711,24472717,1,1,1,1,2,2,2,2,21,3,7,9,2,2,610,"1"
"1350",216536,216537,216537,216537,21653604,21653706,21653712,21653715,2,2,2,2,3,3,3,3,22,14,6,2,2,1,663,"1"
"1351",212522,212522,212522,212522,21252201,21252210,21252211,21252216,1,1,1,1,4,4,4,4,13,0,12,31,1,1,604,"3"
"1352",253888,253888,253888,253888,25388803,25388806,25388809,25388812,2,1,1,1,3,3,3,3,5,10,25,2,1,1,576,"1"
"1353",169229,169229,169229,169229,16922906,16922908,16922921,16922936,2,2,2,2,2,2,2,2,16,14,16,9,1,2,608,"1"
"1354",169229,169229,169229,169229,16922905,16922909,16922927,16922935,2,1,1,1,2,2,2,2,10,9,8,17,1,2,626,"1"
"1355",208501,208501,208501,208501,20850104,20850108,20850111,20850115,2,2,2,2,3,3,3,3,5,15,14,14,2,1,634,"1"
"1356",159171,159171,159171,159171,15917103,15917107,15917114,15917120,2,2,2,2,3,3,3,3,10,1,2,8,1,1,596,"2"
"1357",244727,244727,244727,244727,24472701,24472706,24472714,24472719,1,2,2,2,2,2,2,2,21,3,4,13,2,2,599,"1"
"1358",162184,162184,162184,162184,16218403,16218408,16218412,16218416,1,1,1,1,3,3,3,3,6,19,12,3,2,1,606,"1"
"1359",262937,262937,262937,262937,26293704,26293706,26293710,26293715,2,2,2,2,2,2,2,2,8,20,19,13,1,1,636,"1"
"1360",205488,205488,205488,205488,20548801,20548807,20548808,20548812,2,2,2,2,2,2,2,2,0,3,25,12,2,2,639,"3"
"1361",228606,228606,228606,228606,22860603,22860608,22860609,22860613,1,1,1,1,3,3,3,3,12,13,10,30,1,2,624,"1"
"1362",244780,244780,244780,244780,24478002,24478004,24478008,24478010,1,1,1,1,1,1,1,1,10,2,1,3,1,2,596,"2"
"1363",244801,244801,244801,244801,24480104,24480105,24480112,24480116,1,1,1,1,2,2,2,2,20,16,23,14,1,1,663,"1"
"1364",262937,262937,262937,262937,26293703,26293708,26293712,26293717,2,2,2,2,2,2,2,2,18,18,15,5,1,1,659,"1"
"1365",215533,215533,215533,215533,21553306,21553307,21553318,21553324,1,1,1,1,3,3,3,3,0,7,18,21,1,2,601,"2"
"1366",169229,169229,169229,169229,16922905,16922909,16922927,16922935,1,1,1,1,2,2,2,2,10,9,8,17,2,1,636,"1"
"1367",170295,170295,170295,170295,17029503,17029508,17029511,17029515,1,1,2,2,3,3,3,3,2,3,13,8,2,1,636,"1"
"1368",162184,162184,162184,162184,16218402,16218407,16218409,16218414,1,1,1,1,3,3,3,3,5,2,22,10,2,1,580,"3"
"1369",230612,230612,230612,230612,23061203,23061204,23061207,23061210,1,1,1,1,3,3,3,3,6,8,19,0,2,1,639,"2"
"1370",162184,162184,162184,162184,16218404,16218406,16218411,16218413,1,1,1,1,3,3,3,3,2,15,5,31,1,1,599,"1"
"1371",257905,257905,257905,257905,25790506,25790513,25790520,25790527,2,2,1,2,4,4,4,4,8,20,15,7,1,1,583,"2"
"1372",257905,257905,257905,257905,25790501,25790508,25790519,25790526,2,2,1,2,4,4,4,4,7,18,22,8,1,1,596,"1"
"1373",168211,168211,168211,168211,16821101,16821110,16821111,16821116,2,2,2,2,3,3,3,3,10,0,18,14,1,1,700,"2"
"1374",215533,215533,215533,215533,21553304,21553309,21553313,21553321,2,2,2,2,3,3,3,3,9,16,8,5,1,1,774,"3"
"1375",193422,193422,193422,193422,19342202,19342204,19342207,19342211,1,2,2,2,3,3,3,3,8,13,15,17,2,1,642,"1"
"1376",159171,159171,159171,159171,15917102,15917110,15917117,15917123,1,1,1,1,3,3,3,3,8,7,0,12,1,1,684,"1"
"1377",189378,189378,189378,189378,18937802,18937805,18937809,18937814,1,1,1,1,3,3,3,3,2,2,15,14,1,1,610,"1"
"1378",189378,189378,189378,189378,18937802,18937805,18937809,18937814,1,1,2,1,3,3,3,3,2,2,15,14,1,1,645,"1"
"1379",215533,215533,215533,215533,21553305,21553311,21553317,21553322,2,2,2,2,3,3,3,3,4,26,9,23,1,1,571,"1"
"1380",215533,215533,215533,215533,21553305,21553311,21553317,21553325,2,2,2,2,3,3,3,3,4,26,9,5,1,1,655,"1"
"1381",193422,193422,193422,193422,19342202,19342204,19342207,19342211,2,2,2,2,3,3,3,3,8,13,15,17,1,1,663,"1"
"1382",244697,244697,244697,244697,24469702,24469711,24469714,24469719,1,1,1,1,1,1,1,1,1,4,26,7,1,2,614,"1"
"1383",244764,244764,244764,244764,24476401,24476403,24476408,24476409,2,2,2,2,1,1,1,1,1,17,10,0,2,2,645,"3"
"1384",159171,159171,159171,159171,15917105,15917109,15917113,15917120,1,1,1,1,3,3,3,3,16,5,31,8,1,1,667,"2"
"1385",208503,208503,208503,208503,20850302,20850304,20850309,20850314,1,1,1,1,3,3,3,3,8,3,12,14,2,1,672,"1"
"1386",244776,244776,244776,244776,24477602,24477609,24477616,24477623,2,1,1,1,1,1,1,1,8,8,21,11,2,2,642,"1"
"1387",130085,130085,130085,130085,13008503,13008507,13008511,13008515,2,2,2,2,2,2,2,2,8,29,12,6,2,1,667,"3"
"1388",261927,261927,261927,261927,26192703,26192709,26192713,26192717,2,2,2,2,3,3,3,3,3,17,17,13,2,1,667,"1"
"1389",162184,162184,162184,162184,16218404,16218408,16218412,16218416,1,1,1,1,3,3,3,3,2,19,12,3,2,1,700,"1"
"1390",162184,162184,162184,162184,16218404,16218406,16218411,16218413,1,1,1,1,3,3,3,3,2,15,5,31,2,1,614,"1"
"1391",162184,162184,162184,162184,16218404,16218406,16218411,16218413,1,1,1,1,3,3,3,3,2,15,5,31,1,1,639,"1"
"1392",208501,208501,208501,228606,20850104,20850105,20850112,22860613,1,1,1,1,3,3,3,3,5,16,18,30,1,1,629,"1"
"1393",193423,193423,193423,193423,19342301,19342306,19342312,19342319,2,1,1,1,3,3,3,3,6,12,23,12,2,1,651,"1"
"1394",212522,212522,212522,212522,21252204,21252208,21252213,21252217,1,1,1,1,4,4,4,4,17,16,17,11,1,1,612,"1"
"1395",212522,212522,212522,212522,21252202,21252209,21252214,21252219,1,1,1,1,4,4,4,4,13,7,30,9,2,1,603,"3"
"1396",128076,128076,128076,128076,12807603,12807605,12807608,12807613,2,2,2,2,2,2,2,2,7,29,33,2,1,1,651,"3"
"1397",244723,244723,244723,244723,24472302,24472311,24472316,24472321,1,1,1,1,1,1,1,1,2,38,10,29,2,2,684,"1"
"1398",244723,244723,244723,244723,24472303,24472311,24472316,24472321,1,1,1,1,1,1,1,1,1,38,10,29,2,2,684,"1"
"1399",112038,112038,112038,112038,11203801,11203805,11203809,11203812,1,1,1,1,4,4,4,4,12,12,16,9,2,2,614,"1"
"1400",261927,261927,261927,261927,26192701,26192705,26192710,26192714,2,2,2,2,3,3,3,3,11,18,33,7,2,1,639,"3"
"1401",244746,244746,244746,244746,24474603,24474606,24474608,24474612,1,1,1,1,1,1,1,1,5,2,13,31,1,2,631,"1"
"1402",244723,244723,244723,244723,24472303,24472310,24472315,24472322,1,1,1,1,1,1,1,1,1,25,4,22,2,2,618,"1"
"1403",244723,244723,244723,244723,24472302,24472310,24472315,24472322,1,1,1,1,1,1,1,1,2,25,4,22,1,2,636,"1"
"1404",244723,244723,244723,244723,24472303,24472310,24472315,24472322,1,1,1,1,1,1,1,1,1,25,4,22,1,2,618,"1"
"1405",244831,244831,244831,244831,24483101,24483105,24483111,24483113,1,1,1,1,2,2,2,2,12,21,4,18,1,1,624,"1"
"1406",166203,166203,166203,166203,16620304,16620305,16620309,16620312,2,2,1,1,4,4,4,4,1,12,6,14,2,1,636,"1"
"1407",112038,112038,112038,112038,11203803,11203804,11203808,11203810,1,1,1,1,4,4,4,4,17,7,12,19,2,2,604,"3"
"1408",244727,244727,244727,244727,24472701,24472706,24472714,24472719,2,2,2,2,2,2,2,2,21,3,4,13,2,2,586,"1"
"1409",244774,244774,244774,244774,24477402,24477411,24477417,24477423,1,1,1,1,1,1,1,1,6,13,33,18,1,2,593,"1"
"1410",244755,244755,244755,244755,24475507,24475510,24475517,24475525,1,1,1,1,1,1,1,1,3,9,2,8,1,2,629,"1"
"1411",244723,244723,244723,244723,24472303,24472311,24472316,24472321,1,1,1,1,1,1,1,1,1,38,10,29,1,2,651,"1"
"1412",244746,244746,244746,244806,24474603,24474606,24474608,24480623,2,1,2,2,1,1,1,1,5,2,13,15,2,2,593,"1"
"1413",244723,244723,244723,244723,24472302,24472310,24472315,24472322,1,1,1,1,1,1,1,1,2,25,4,22,2,2,642,"1"
"1414",244780,244780,244780,244780,24478002,24478004,24478008,24478010,1,1,1,1,1,1,1,1,10,2,1,3,2,2,612,"2"
"1415",244728,244728,244728,244728,24472803,24472806,24472810,24472813,1,1,1,1,1,1,1,1,15,3,30,22,2,2,618,"2"
"1416",244774,244774,244774,244774,24477401,24477410,24477414,24477420,1,1,1,1,1,1,1,1,0,27,2,26,1,2,604,"3"
"1417",244736,244736,244736,244736,24473603,24473606,24473607,24473611,1,1,1,1,1,1,1,1,6,0,1,14,2,2,586,"1"
"1418",244736,244736,244736,244736,24473603,24473606,24473607,24473611,1,1,1,1,1,1,1,1,6,0,1,14,1,2,631,"1"
"1419",244774,244774,244774,244774,24477404,24477409,24477415,24477423,1,1,1,1,1,1,1,1,2,9,31,18,2,2,579,"1"
"1420",244736,244736,244736,244736,24473603,24473606,24473607,24473611,1,1,1,1,1,1,1,1,6,0,1,14,1,2,624,"1"
"1421",244746,244746,244746,244746,24474603,24474606,24474608,24474612,1,1,1,1,1,1,1,1,5,2,13,31,2,2,642,"1"
"1422",244736,244736,244736,244736,24473603,24473606,24473607,24473611,1,1,1,1,1,1,1,1,6,0,1,14,2,2,570,"1"
"1423",262937,262937,262937,262937,26293703,26293708,26293712,26293717,2,2,2,2,2,2,2,2,18,18,15,5,2,1,610,"1"
"1424",166203,166203,166203,166203,16620304,16620305,16620309,16620312,1,1,2,1,4,4,4,4,1,12,6,14,2,2,573,"1"
"1425",244723,244723,244723,244723,24472302,24472310,24472315,24472322,1,1,1,1,1,1,1,1,2,25,4,22,1,2,604,"1"
"1426",244723,244723,244723,244723,24472302,24472311,24472316,24472321,1,1,1,1,1,1,1,1,2,38,10,29,2,2,580,"1"
"1427",244755,244755,244755,244755,24475507,24475514,24475519,24475526,1,1,1,1,1,1,1,1,3,6,14,33,2,2,583,"1"
"1428",244746,244746,244746,244746,24474603,24474606,24474608,24474612,1,1,1,1,1,1,1,1,5,2,13,31,1,2,636,"1"
"1429",262937,262937,262937,262937,26293704,26293706,26293712,26293717,2,2,2,2,2,2,2,2,8,20,15,5,1,1,634,"1"
"1430",261927,261927,261927,261927,26192704,26192706,26192712,26192715,2,2,2,2,3,3,3,3,11,5,11,19,2,1,606,"2"
"1431",244708,244708,244708,244708,24470802,24470808,24470817,24470822,1,1,1,1,1,1,1,1,1,1,30,33,2,2,579,"1"
"1432",262937,262937,262937,262937,26293701,26293707,26293709,26293714,2,2,2,2,2,2,2,2,16,3,15,21,2,1,629,"3"
"1433",208503,208503,208503,208503,20850301,20850306,20850307,20850310,1,1,1,1,3,3,3,3,8,13,18,13,1,1,614,"2"
"1434",205491,205491,205491,205491,20549103,20549106,20549108,20549112,2,1,2,2,2,2,2,2,3,22,20,19,2,1,651,"2"
"1435",257899,257899,257899,257899,25789904,25789906,25789915,25789918,1,1,2,2,3,3,3,3,12,9,10,22,1,1,639,"2"
"1436",159171,159171,159171,159171,15917104,15917111,15917116,15917122,2,2,2,2,3,3,3,3,6,1,5,3,1,1,659,"1"
"1437",262937,262937,262937,262937,26293703,26293706,26293712,26293717,2,2,2,2,2,2,2,2,18,20,15,5,1,1,678,"1"
"1438",159171,159171,159171,159171,15917104,15917111,15917116,15917122,1,1,1,1,3,3,3,3,6,1,5,3,2,1,591,"1"
"1439",161176,161176,161176,161176,16117601,16117607,16117612,16117616,1,2,1,1,3,3,3,3,20,6,4,13,2,1,620,"1"
"1440",221571,221571,221571,221571,22157105,22157108,22157113,22157120,2,2,1,1,3,3,3,3,7,2,29,11,1,1,678,"3"
"1441",244708,244708,244708,244708,24470802,24470808,24470816,24470824,1,1,1,1,1,1,1,1,1,1,14,8,2,2,570,"1"
"1442",259915,259915,259915,259915,25991501,25991504,25991508,25991512,1,2,1,1,3,3,3,3,11,0,9,34,2,1,585,"1"
"1443",189382,189382,189382,189382,18938204,18938205,18938210,18938213,2,2,2,2,2,2,2,2,7,19,17,17,1,1,599,"1"
"1444",244697,244697,244697,244697,24469703,24469709,24469716,24469720,1,1,1,1,1,1,1,1,5,7,6,5,2,2,612,"3"
"1445",262937,262937,262937,262937,26293703,26293708,26293710,26293715,2,2,2,2,2,2,2,2,18,18,19,13,1,1,585,"1"
"1446",212522,212522,212522,212522,21252204,21252207,21252215,21252220,1,1,1,1,4,4,4,4,17,14,28,13,1,1,594,"1"
"1447",169231,169231,169231,169231,16923103,16923106,16923111,16923115,2,1,1,1,1,1,1,1,3,14,13,19,2,1,626,"2"
"1448",225585,225585,225585,225585,22558502,22558508,22558511,22558515,2,2,2,2,3,3,3,3,15,2,14,16,1,1,577,"1"
"1449",189378,189378,189378,189378,18937804,18937805,18937809,18937814,2,2,2,2,3,3,3,3,12,2,15,14,2,1,648,"1"
"1450",264945,264945,264945,264945,26494505,26494509,26494514,26494519,2,2,2,2,2,2,2,2,8,9,3,19,1,1,659,"1"
"1451",161183,161183,161183,161183,16118304,16118309,16118313,16118318,1,1,1,2,3,3,3,3,10,14,8,11,2,1,614,"3"
"1452",159171,159171,159171,159171,15917101,15917108,15917115,15917119,2,2,2,2,3,3,3,3,10,9,2,15,2,1,616,"3"
"1453",189396,189396,189396,189396,18939602,18939606,18939609,18939612,2,2,2,2,3,3,3,3,4,20,18,17,1,2,636,"2"
"1454",244723,244723,244723,244723,24472305,24472306,24472314,24472320,1,1,1,1,1,1,1,1,8,2,9,26,2,2,612,"2"
"1455",253888,253888,253888,253888,25388801,25388805,25388807,25388810,1,2,1,1,3,3,3,3,13,10,27,19,1,1,629,"3"
"1456",257899,257899,257899,257899,25789903,25789910,25789914,25789919,2,2,2,2,3,3,3,3,8,14,17,19,2,1,642,"1"
"1457",203452,203452,203452,203452,20345203,20345207,20345211,20345217,2,2,2,2,3,3,3,3,19,7,32,17,1,1,672,"1"
"1458",173312,173312,173312,173312,17331201,17331204,17331211,17331215,2,2,1,1,3,3,3,3,11,31,14,14,2,2,596,"1"
"1459",189378,189396,189396,189396,18937804,18939605,18939611,18939615,2,1,1,1,3,3,3,3,12,11,18,10,2,1,591,"1"
"1460",231616,231616,231616,231616,23161601,23161604,23161608,23161612,2,2,2,2,3,3,3,3,12,39,9,16,1,1,726,"3"
"1461",161176,161176,161176,161176,16117604,16117607,16117612,16117616,1,2,1,1,3,3,3,3,6,6,4,13,1,1,614,"1"
"1462",228606,228606,228606,228606,22860603,22860608,22860609,22860613,2,2,2,2,3,3,3,3,12,13,10,30,1,1,672,"1"
"1463",228606,228606,228606,228606,22860603,22860608,22860609,22860613,2,2,2,2,3,3,3,3,12,13,10,30,1,1,645,"1"
"1464",161183,161183,161183,161183,16118301,16118308,16118316,16118321,2,2,2,2,3,3,3,3,12,15,10,13,1,1,601,"2"
"1465",161176,161176,161176,161176,16117603,16117605,16117610,16117614,1,2,1,1,3,3,3,3,6,4,22,14,1,1,549,"2"
"1466",161176,161176,161176,161176,16117602,16117606,16117611,16117615,1,2,1,1,3,3,3,3,2,6,1,2,1,1,591,"3"
"1467",161176,161176,161176,161176,16117604,16117607,16117612,16117616,2,1,1,1,3,3,3,3,6,6,4,13,2,1,659,"1"
"1468",161176,161176,161176,161176,16117604,16117607,16117612,16117616,2,1,1,1,3,3,3,3,6,6,4,13,2,1,624,"1"
"1469",231616,231616,231616,231616,23161602,23161605,23161610,23161614,1,1,1,1,3,3,3,3,9,5,0,15,1,1,678,"1"
"1470",205491,205491,205491,205491,20549102,20549105,20549111,20549115,2,2,2,2,2,2,2,2,15,16,10,6,1,1,603,"1"
"1471",205491,205491,205491,205491,20549104,20549107,20549110,20549114,2,2,2,2,2,2,2,2,17,18,10,22,2,1,620,"3"
"1472",161183,161183,161183,161183,16118303,16118312,16118315,16118319,1,1,1,1,3,3,3,3,6,12,14,10,2,2,624,"1"
"1473",161183,161183,161183,161183,16118306,16118312,16118315,16118319,1,1,1,1,3,3,3,3,16,12,14,10,1,1,622,"1"
"1474",161176,161176,161176,161176,16117602,16117608,16117609,16117613,2,1,2,2,3,3,3,3,2,31,1,12,1,1,591,"3"
"1475",128076,128076,128076,128076,12807603,12807605,12807608,12807613,2,2,2,2,2,2,2,2,7,29,33,2,1,1,684,"3"
"1476",168214,168214,168214,168214,16821401,16821404,16821410,16821414,1,1,1,1,3,3,3,3,6,13,14,18,1,1,610,"1"
"1477",161176,161176,161176,161176,16117601,16117607,16117612,16117616,2,1,2,2,3,3,3,3,20,6,4,13,1,1,648,"1"
"1478",161176,161176,161176,161176,16117602,16117608,16117609,16117613,2,1,2,2,3,3,3,3,2,31,1,12,2,1,583,"3"
"1479",205491,205491,205491,205491,20549104,20549107,20549110,20549114,2,2,2,2,2,2,2,2,17,18,10,22,1,1,631,"3"
"1480",161183,161183,161183,161183,16118303,16118311,16118314,16118320,1,1,1,1,3,3,3,3,6,7,10,18,2,1,616,"1"
"1481",161183,161183,161183,161183,16118302,16118310,16118317,16118322,2,2,2,2,3,3,3,3,10,7,13,7,1,1,651,"3"
"1482",161176,161176,161176,161176,16117602,16117606,16117611,16117615,2,1,2,2,3,3,3,3,2,6,1,2,1,1,624,"3"
